date,campaign_id,channel,spend,impressions,clicks,conversions,revenue,roas
2026-03-21 05:00:00,CMP-01901,Search,906.0,132087,5930,381,24853.0,27.432
2026-03-21 06:00:00,CMP-01902,Display,398.0,63261,753,44,2878.0,7.231
2026-03-21 07:00:00,CMP-01903,Search,598.0,91061,4118,241,12224.0,20.441
2026-03-21 08:00:00,CMP-01904,Social,156.0,25805,595,33,2090.0,13.397
2026-03-21 09:00:00,CMP-01905,Social,694.0,110582,3648,256,14374.0,20.712
2026-03-21 10:00:00,CMP-01906,Social,637.0,69332,1821,101,7233.0,11.355
2026-03-21 11:00:00,CMP-01907,Search,618.0,64159,2913,144,8165.0,13.212
2026-03-21 12:00:00,CMP-01908,Display,152.0,24104,293,19,537.0,3.533
2026-03-21 13:00:00,CMP-01909,Affiliate,316.0,51180,864,43,2879.0,9.111
2026-03-21 14:00:00,CMP-01910,Search,580.0,96866,4518,282,15061.0,25.967
2026-03-21 15:00:00,CMP-01911,Search,812.0,117346,5471,385,21274.0,26.2
2026-03-21 16:00:00,CMP-01912,Affiliate,291.0,23925,351,19,1166.0,4.007
2026-03-21 17:00:00,CMP-01913,Social,295.0,48363,846,52,2275.0,7.712
2026-03-21 18:00:00,CMP-01914,Search,561.0,92108,3543,115,6756.0,12.043
2026-03-21 19:00:00,CMP-01915,Search,1364.0,181786,8003,453,28695.0,21.037
2026-03-21 20:00:00,CMP-01916,Display,343.0,52925,570,35,2157.0,6.289
2026-03-21 21:00:00,CMP-01917,Display,395.0,48083,702,60,3121.0,7.901
2026-03-21 22:00:00,CMP-01918,Social,365.0,59806,1527,80,5434.0,14.888
2026-03-21 23:00:00,CMP-01919,Affiliate,451.0,31720,491,27,1297.0,2.876
2026-03-22 00:00:00,CMP-01920,Social,844.0,130850,2577,96,4967.0,5.885
2026-03-22 01:00:00,CMP-01921,Search,463.0,30606,1364,72,4078.0,8.808
2026-03-22 02:00:00,CMP-01922,Social,1429.0,139044,2732,123,7497.0,5.246
2026-03-22 03:00:00,CMP-01923,Social,506.0,37892,995,76,4161.0,8.223
2026-03-22 04:00:00,CMP-01924,Search,883.0,99518,3700,169,11878.0,13.452
2026-03-22 05:00:00,CMP-01925,Search,411.0,35159,1572,106,6461.0,15.72
2026-03-22 06:00:00,CMP-01926,Social,239.0,39369,725,34,1998.0,8.36
2026-03-22 07:00:00,CMP-01927,Display,463.0,56266,579,20,1212.0,2.618
2026-03-22 08:00:00,CMP-01928,Search,623.0,98901,4752,224,14634.0,23.49
2026-03-22 09:00:00,CMP-01929,Social,317.0,28715,744,47,2839.0,8.956
2026-03-22 10:00:00,CMP-01930,Social,816.0,51291,976,58,2314.0,2.836
2026-03-22 11:00:00,CMP-01931,Social,375.0,54495,1235,29,1998.0,5.328
2026-03-22 12:00:00,CMP-01932,Display,270.0,37060,229,7,414.0,1.533
2026-03-22 13:00:00,CMP-01933,Display,1296.0,155525,785,52,3372.0,2.602
2026-03-22 14:00:00,CMP-01934,Display,308.0,46103,545,38,2050.0,6.656
2026-03-22 15:00:00,CMP-01935,Search,369.0,56239,2665,185,7351.0,19.921
2026-03-22 16:00:00,CMP-01936,Social,673.0,83902,2285,97,3415.0,5.074
2026-03-22 17:00:00,CMP-01937,Social,403.0,66999,1862,129,6264.0,15.543
2026-03-22 18:00:00,CMP-01938,Search,275.0,38271,1774,105,6633.0,24.12
2026-03-22 19:00:00,CMP-01939,Search,350.0,47059,2064,137,9724.0,27.783
2026-03-22 20:00:00,CMP-01940,Search,1120.0,111727,4473,256,15621.0,13.947
2026-03-22 21:00:00,CMP-01941,Social,634.0,38197,913,29,1377.0,2.172
2026-03-22 22:00:00,CMP-01942,Social,696.0,60206,1197,69,3461.0,4.973
2026-03-22 23:00:00,CMP-01943,Search,548.0,78929,3255,143,10240.0,18.686
2026-03-23 00:00:00,CMP-01944,Display,594.0,82022,999,65,2918.0,4.912
2026-03-23 01:00:00,CMP-01945,Affiliate,388.0,37408,415,19,1501.0,3.869
2026-03-23 02:00:00,CMP-01946,Search,514.0,66210,3790,284,21800.0,42.412
2026-03-23 03:00:00,CMP-01947,Affiliate,144.0,11733,70,3,238.0,1.653
2026-03-23 04:00:00,CMP-01948,Search,760.0,67639,3046,251,15514.0,20.413
2026-03-23 05:00:00,CMP-01949,Affiliate,386.0,63386,385,19,1037.0,2.687
2026-03-23 06:00:00,CMP-01950,Affiliate,250.0,26362,268,19,1170.0,4.68
2026-03-23 07:00:00,CMP-01951,Search,529.0,45995,1980,155,10398.0,19.656
2026-03-23 08:00:00,CMP-01952,Display,434.0,49294,714,35,1802.0,4.152
2026-03-23 09:00:00,CMP-01953,Affiliate,746.0,76518,768,38,1786.0,2.394
2026-03-23 10:00:00,CMP-01954,Affiliate,468.0,65636,748,46,2537.0,5.421
2026-03-23 11:00:00,CMP-01955,Affiliate,346.0,57378,569,24,1207.0,3.488
2026-03-23 12:00:00,CMP-01956,Social,474.0,59293,1146,69,4858.0,10.249
2026-03-23 13:00:00,CMP-01957,Search,932.0,116524,4791,204,10574.0,11.345
2026-03-23 14:00:00,CMP-01958,Display,759.0,75999,810,38,2240.0,2.951
2026-03-23 15:00:00,CMP-01959,Social,633.0,77295,1968,91,6173.0,9.752
2026-03-23 16:00:00,CMP-01960,Social,775.0,73722,2080,115,8142.0,10.506
2026-03-23 17:00:00,CMP-01961,Social,657.0,39498,919,59,3545.0,5.396
2026-03-23 18:00:00,CMP-01962,Social,296.0,45960,1111,48,2968.0,10.027
2026-03-23 19:00:00,CMP-01963,Search,698.0,74852,2793,118,5644.0,8.086
2026-03-23 20:00:00,CMP-01964,Display,819.0,93472,1241,95,6482.0,7.915
2026-03-23 21:00:00,CMP-01965,Search,842.0,58253,2473,105,7417.0,8.809
2026-03-23 22:00:00,CMP-01966,Display,262.0,39845,607,39,1533.0,5.851
2026-03-23 23:00:00,CMP-01967,Display,370.0,29132,528,27,2042.0,5.519
2026-03-24 00:00:00,CMP-01968,Social,341.0,35862,840,43,2193.0,6.431
2026-03-24 01:00:00,CMP-01969,Social,409.0,62343,1225,81,5180.0,12.665
2026-03-24 02:00:00,CMP-01970,Search,601.0,66324,2972,181,10638.0,17.7
2026-03-24 03:00:00,CMP-01971,Affiliate,522.0,84786,1103,75,4305.0,8.247
2026-03-24 04:00:00,CMP-01972,Display,522.0,43338,494,29,1622.0,3.107
2026-03-24 05:00:00,CMP-01973,Social,224.0,31063,711,40,1923.0,8.585
2026-03-24 06:00:00,CMP-01974,Search,362.0,60663,2904,166,10498.0,29.0
2026-03-24 07:00:00,CMP-01975,Search,872.0,105038,4899,310,17093.0,19.602
2026-03-24 08:00:00,CMP-01976,Social,818.0,111362,2645,166,7454.0,9.112
2026-03-24 09:00:00,CMP-01977,Affiliate,464.0,47910,233,7,334.0,0.72
2026-03-24 10:00:00,CMP-01978,Display,699.0,99710,1370,124,5589.0,7.996
2026-03-24 11:00:00,CMP-01979,Search,574.0,91826,3820,176,9285.0,16.176
2026-03-24 12:00:00,CMP-01980,Affiliate,737.0,101216,1336,73,4588.0,6.225
2026-03-24 13:00:00,CMP-01981,Social,714.0,116347,3064,121,6158.0,8.625
2026-03-24 14:00:00,CMP-01982,Affiliate,483.0,60255,249,7,474.0,0.981
2026-03-24 15:00:00,CMP-01983,Search,635.0,78413,3709,235,13350.0,21.024
2026-03-24 16:00:00,CMP-01984,Social,593.0,55450,1508,132,7274.0,12.266
2026-03-24 17:00:00,CMP-01985,Affiliate,490.0,67648,1012,54,3141.0,6.41
2026-03-24 18:00:00,CMP-01986,Search,437.0,68615,3211,191,13743.0,31.449
2026-03-24 19:00:00,CMP-01987,Display,1045.0,136994,554,28,1240.0,1.187
2026-03-24 20:00:00,CMP-01988,Affiliate,490.0,41960,694,54,4026.0,8.216
2026-03-24 21:00:00,CMP-01989,Search,678.0,81259,3787,306,20686.0,30.51
2026-03-24 22:00:00,CMP-01990,Search,1006.0,144012,5897,433,25020.0,24.871
2026-03-24 23:00:00,CMP-01991,Display,634.0,103551,943,51,3561.0,5.617
2026-03-25 00:00:00,CMP-01992,Search,621.0,47957,2157,133,7285.0,11.731
2026-03-25 01:00:00,CMP-01993,Search,491.0,36346,1733,118,7181.0,14.625
2026-03-25 02:00:00,CMP-01994,Social,598.0,63043,1451,77,4049.0,6.771
2026-03-25 03:00:00,CMP-01995,Display,419.0,30929,468,19,1286.0,3.069
2026-03-25 04:00:00,CMP-01996,Search,1520.0,255127,9604,431,21950.0,14.441
2026-03-25 05:00:00,CMP-01997,Search,227.0,24214,968,85,4886.0,21.524
2026-03-25 06:00:00,CMP-01998,Display,451.0,53532,207,13,842.0,1.867
2026-03-25 07:00:00,CMP-01999,Social,640.0,54386,1151,73,4999.0,7.811
